"customer_id","age","gender_cleaned","city","email_cleaned","age_group"
C000525,51,Male,Lisbon,user525@example.com,"50-59"
C000526,42,Female,Lisbon,user526@example.com,"40-49"
C000527,47,Other,Faro,user527@example.com,"40-49"
C000528,50,Male,Porto,user528@example.com,"50-59"
C000529,40,Other,Braga,user529@example.com,"40-49"
C000530,48,Female,Braga,user530@example.com,"40-49"
C000531,37,Female,Braga,user531@example.com,"30-39"
C000532,21,Female,Lisbon,user532@example.com,"20-29"
C000533,39,Male,Faro,user533@example.com,"30-39"
C000534,52,Female,Faro,user534@example.com,"50-59"
C000535,18,Female,Lisbon,user535@example.com,Under 20
C000536,43,Female,Lisbon,user536@example.com,"40-49"
C000537,67,Other,Lisbon,user537@example.com,"60+"
C000538,47,Female,Faro,user538@example.com,"40-49"
C000539,44,Other,Braga,user539@example.com,"40-49"
C000540,16,Female,Porto,user540@example.com,Under 20
C000541,57,Male,Braga,user541@example.com,"50-59"
C000542,66,Male,Braga,user542@example.com,"60+"
C000543,40,Other,Coimbra,user543@example.com,"40-49"
C000544,62,Female,Faro,user544@example.com,"60+"
C000545,67,Other,Porto,user545@example.com,"60+"
C000546,24,Unknown,Coimbra,user546@example.com,"20-29"
C000547,21,Other,Lisbon,user547@example.com,"20-29"
C000548,17,Other,Faro,user548@example.com,Under 20
C000549,56,Female,Braga,user549@example.com,"50-59"
C000550,21,Other,Porto,user550@example.com,"20-29"
C000551,60,Male,Braga,user551@example.com,"60+"
C000552,26,Other,Faro,user552@example.com,"20-29"
C000553,33,Female,Porto,user553@example.com,"30-39"
C000554,56,Male,Coimbra,user554@example.com,"50-59"
C000555,32,Other,Braga,user555@example.com,"30-39"
C000556,35,Female,Lisbon,user556@example.com,"30-39"
C000557,50,Other,Porto,user557@example.com,"50-59"
C000558,22,Other,Lisbon,user558@example.com,"20-29"
C000559,49,Male,Coimbra,user559@example.com,"40-49"
C000560,37,Female,Lisbon,user560@example.com,"30-39"
C000561,29,Other,Porto,user561@example.com,"20-29"
C000562,56,Other,Braga,user562@example.com,"50-59"
C000563,57,Female,Coimbra,user563@example.com,"50-59"
C000564,40,Female,Coimbra,user564@example.com,"40-49"
C000565,36,Other,Faro,user565@example.com,"30-39"
C000566,40,Female,Coimbra,user566@example.com,"40-49"
C000567,31,Other,Braga,user567@example.com,"30-39"
C000568,27,Male,Porto,user568@example.com,"20-29"
C000569,18,Male,Coimbra,user569@example.com,Under 20
C000570,17,Female,Lisbon,user570@example.com,Under 20
C000571,62,Male,Lisbon,user571@example.com,"60+"
C000572,48,Female,Braga,user572@example.com,"40-49"
C000573,63,Other,Lisbon,user573@example.com,"60+"
C000574,45,Male,Faro,user574@example.com,"40-49"
C000575,31,Female,Coimbra,user575@example.com,"30-39"
C000576,16,Male,Porto,user576@example.com,Under 20
C000577,63,Other,Coimbra,user577@example.com,"60+"
C000578,37,Female,Porto,user578@example.com,"30-39"
C000579,60,Female,Coimbra,user579@example.com,"60+"
C000580,56,Other,Lisbon,user580@example.com,"50-59"
C000581,53,Other,Faro,user581@example.com,"50-59"
C000582,49,Male,Faro,user582@example.com,"40-49"
C000583,20,Female,Lisbon,user583@example.com,"20-29"
C000584,65,Other,Porto,user584@example.com,"60+"
C000585,47,Female,Coimbra,user585@example.com,"40-49"
C000586,35,Female,Faro,user586@example.com,"30-39"
C000587,47,Female,Porto,user587@example.com,"40-49"
C000588,62,Female,Coimbra,user588@example.com,"60+"
C000589,47,Female,Porto,user589@example.com,"40-49"
C000590,44,Female,Braga,user590@example.com,"40-49"
C000591,60,Other,Faro,user591@example.com,"60+"
C000592,66,Female,Faro,user592@example.com,"60+"
C000593,40,Female,Coimbra,user593@example.com,"40-49"
C000594,56,Male,Lisbon,user594@example.com,"50-59"
C000595,26,Other,Coimbra,user595@example.com,"20-29"
C000596,41,Male,Lisbon,user596@example.com,"40-49"
C000597,59,Female,Faro,user597@example.com,"50-59"
C000598,64,Male,Porto,user598@example.com,"60+"
C000599,39,Male,Lisbon,user599@example.com,"30-39"
C000600,50,Other,Braga,user600@example.com,"50-59"
C000601,67,Female,Braga,user601@example.com,"60+"
C000602,34,Other,Porto,user602@example.com,"30-39"
C000603,52,Female,Faro,user603@example.com,"50-59"
C000604,44,Male,Porto,user604@example.com,"40-49"
C000605,56,Female,Porto,user605@example.com,"50-59"
C000606,19,Other,Faro,user606@example.com,Under 20
C000607,25,Male,Coimbra,user607@example.com,"20-29"
C000608,67,Female,Lisbon,user608@example.com,"60+"
C000609,45,Male,Lisbon,user609@example.com,"40-49"
C000610,48,Other,Coimbra,user610@example.com,"40-49"
C000611,46,Other,Faro,user611@example.com,"40-49"
C000612,18,Other,Lisbon,user612@example.com,Under 20
C000613,47,Male,Braga,user613@example.com,"40-49"
C000614,62,Female,Lisbon,user614@example.com,"60+"
C000615,45,Other,Porto,user615@example.com,"40-49"
C000616,23,Male,Porto,user616@example.com,"20-29"
C000617,32,Female,Faro,user617@example.com,"30-39"
C000618,43,Other,Lisbon,user618@example.com,"40-49"
C000619,16,Male,Braga,user619@example.com,Under 20
C000620,54,Other,Braga,user620@example.com,"50-59"
C000621,45,Other,Porto,user621@example.com,"40-49"
C000622,46,Male,Lisbon,user622@example.com,"40-49"
C000623,55,Other,Coimbra,user623@example.com,"50-59"
C000624,57,Female,Braga,user624@example.com,"50-59"
C000625,37,Female,Lisbon,user625@example.com,"30-39"
C000626,20,Other,Faro,user626@example.com,"20-29"
C000627,57,Female,Lisbon,user627@example.com,"50-59"
C000628,42,Other,Coimbra,user628@example.com,"40-49"
C000629,37,Male,Braga,user629@example.com,"30-39"
C000630,17,Male,Faro,user630@example.com,Under 20
C000631,37,Female,Braga,user631@example.com,"30-39"
C000632,29,Other,Faro,user632@example.com,"20-29"
C000633,18,Male,Coimbra,user633@example.com,Under 20
C000634,40,Other,Faro,user634@example.com,"40-49"
C000635,34,Male,Faro,user635@example.com,"30-39"
C000636,40,Male,Faro,Not Provided,"40-49"
C000637,57,Female,Porto,user637@example.com,"50-59"
C000638,56,Male,Coimbra,user638@example.com,"50-59"
C000639,44,Female,Faro,user639@example.com,"40-49"
C000640,33,Other,Coimbra,user640@example.com,"30-39"
C000641,20,Female,Braga,user641@example.com,"20-29"
C000642,18,Female,Faro,user642@example.com,Under 20
C000643,25,Other,Porto,user643@example.com,"20-29"
C000644,20,Female,Faro,user644@example.com,"20-29"
C000645,64,Female,Porto,user645@example.com,"60+"
C000646,58,Male,Braga,user646@example.com,"50-59"
C000647,61,Female,Coimbra,user647@example.com,"60+"
C000648,37,Male,Coimbra,user648@example.com,"30-39"
C000649,65,Other,Braga,user649@example.com,"60+"
C000650,18,Male,Coimbra,user650@example.com,Under 20
C000651,19,Female,Faro,user651@example.com,Under 20
C000652,17,Female,Faro,user652@example.com,Under 20
C000653,63,Female,Porto,user653@example.com,"60+"
C000654,57,Other,Braga,user654@example.com,"50-59"
C000655,17,Female,Faro,user655@example.com,Under 20
C000656,55,Other,Faro,user656@example.com,"50-59"
C000657,17,Female,Braga,user657@example.com,Under 20
C000658,28,Other,Lisbon,user658@example.com,"20-29"
C000659,36,Female,Faro,user659@example.com,"30-39"
C000660,48,Other,Porto,user660@example.com,"40-49"
C000661,21,Male,Coimbra,user661@example.com,"20-29"
C000662,63,Female,Porto,user662@example.com,"60+"
C000663,32,Female,Faro,user663@example.com,"30-39"
C000664,40,Female,Braga,user664@example.com,"40-49"
C000665,49,Male,Coimbra,user665@example.com,"40-49"
C000666,62,Male,Lisbon,user666@example.com,"60+"
C000667,17,Female,Coimbra,user667@example.com,Under 20
C000668,30,Female,Faro,user668@example.com,"30-39"
C000669,36,Male,Porto,user669@example.com,"30-39"
C000670,40,Other,Coimbra,user670@example.com,"40-49"
C000671,51,Other,Porto,user671@example.com,"50-59"
C000672,41,Male,Lisbon,user672@example.com,"40-49"
C000673,67,Female,Braga,user673@example.com,"60+"
C000674,52,Other,Porto,user674@example.com,"50-59"
C000675,65,Female,Braga,user675@example.com,"60+"
C000676,36,Male,Coimbra,user676@example.com,"30-39"
C000677,37,Female,Coimbra,user677@example.com,"30-39"
C000678,64,Female,Coimbra,user678@example.com,"60+"
C000679,50,Other,Porto,user679@example.com,"50-59"
C000680,29,Other,Lisbon,user680@example.com,"20-29"
C000681,60,Other,Lisbon,user681@example.com,"60+"
C000682,17,Male,Faro,user682@example.com,Under 20
C000683,31,Other,Lisbon,user683@example.com,"30-39"
C000684,38,Other,Porto,user684@example.com,"30-39"
C000685,23,Female,Porto,user685@example.com,"20-29"
C000686,52,Female,Faro,user686@example.com,"50-59"
C000687,20,Other,Braga,user687@example.com,"20-29"
C000688,35,Male,Braga,user688@example.com,"30-39"
C000689,29,Male,Coimbra,user689@example.com,"20-29"
C000690,51,Female,Porto,user690@example.com,"50-59"
C000691,64,Other,Coimbra,user691@example.com,"60+"
C000692,32,Female,Braga,user692@example.com,"30-39"
C000693,38,Male,Lisbon,user693@example.com,"30-39"
C000694,16,Female,Braga,user694@example.com,Under 20
C000695,28,Other,Faro,user695@example.com,"20-29"
C000696,51,Male,Lisbon,user696@example.com,"50-59"
C000697,60,Female,Coimbra,user697@example.com,"60+"
C000698,43,Female,Coimbra,user698@example.com,"40-49"
C000699,58,Female,Porto,user699@example.com,"50-59"
C000700,35,Other,Porto,user700@example.com,"30-39"
C000701,22,Male,Faro,user701@example.com,"20-29"
C000702,21,Other,Lisbon,user702@example.com,"20-29"
C000703,48,Other,Coimbra,user703@example.com,"40-49"
C000704,35,Male,Lisbon,user704@example.com,"30-39"
C000705,31,Male,Faro,user705@example.com,"30-39"
C000706,64,Male,Porto,user706@example.com,"60+"
C000707,21,Other,Braga,user707@example.com,"20-29"
C000708,20,Male,Lisbon,user708@example.com,"20-29"
C000709,56,Other,Faro,user709@example.com,"50-59"
C000710,44,Other,Faro,user710@example.com,"40-49"
C000711,60,Other,Lisbon,user711@example.com,"60+"
C000712,65,Male,Coimbra,user712@example.com,"60+"
C000713,68,Male,Faro,user713@example.com,"60+"
C000714,67,Male,Porto,user714@example.com,"60+"
C000715,18,Female,Faro,user715@example.com,Under 20
C000716,53,Male,Coimbra,user716@example.com,"50-59"
C000717,45,Other,Porto,user717@example.com,"40-49"
C000718,61,Male,Braga,user718@example.com,"60+"
C000719,36,Male,Faro,user719@example.com,"30-39"
C000720,56,Male,Faro,user720@example.com,"50-59"
C000721,64,Female,Braga,user721@example.com,"60+"
C000722,21,Other,Porto,user722@example.com,"20-29"
C000723,51,Male,Faro,user723@example.com,"50-59"
C000724,20,Male,Porto,user724@example.com,"20-29"
C000725,54,Female,Braga,user725@example.com,"50-59"
C000726,48,Female,Coimbra,user726@example.com,"40-49"
C000727,25,Other,Coimbra,user727@example.com,"20-29"
C000728,65,Male,Porto,user728@example.com,"60+"
C000729,43,Male,Porto,user729@example.com,"40-49"
C000730,62,Male,Faro,Not Provided,"60+"
C000731,62,Male,Braga,Not Provided,"60+"
C000732,39,Other,Porto,user732@example.com,"30-39"
C000733,17,Male,Lisbon,user733@example.com,Under 20
C000734,46,Female,Lisbon,user734@example.com,"40-49"
C000735,51,Other,Coimbra,user735@example.com,"50-59"
C000736,62,Male,Faro,user736@example.com,"60+"
C000737,23,Female,Porto,user737@example.com,"20-29"
C000738,68,Male,Coimbra,user738@example.com,"60+"
C000739,52,Female,Braga,user739@example.com,"50-59"
C000740,61,Male,Lisbon,user740@example.com,"60+"
C000741,45,Male,Faro,user741@example.com,"40-49"
C000742,17,Other,Coimbra,user742@example.com,Under 20
C000743,42,Male,Coimbra,user743@example.com,"40-49"
C000744,63,Male,Faro,user744@example.com,"60+"
C000745,67,Male,Porto,user745@example.com,"60+"
C000746,31,Male,Braga,user746@example.com,"30-39"
C000747,16,Other,Lisbon,user747@example.com,Under 20
C000748,47,Male,Porto,user748@example.com,"40-49"
C000749,42,Male,Coimbra,user749@example.com,"40-49"
C000750,48,Female,Coimbra,user750@example.com,"40-49"
C000751,33,Male,Porto,Not Provided,"30-39"
C000752,18,Female,Coimbra,Not Provided,Under 20
C000753,61,Other,Lisbon,user753@example.com,"60+"
C000754,17,Other,Braga,user754@example.com,Under 20
C000755,29,Female,Faro,user755@example.com,"20-29"
C000756,63,Other,Coimbra,user756@example.com,"60+"
C000757,16,Female,Lisbon,user757@example.com,Under 20
C000758,63,Male,Braga,user758@example.com,"60+"
C000759,52,Other,Braga,user759@example.com,"50-59"
C000760,40,Female,Faro,user760@example.com,"40-49"
C000761,48,Female,Faro,user761@example.com,"40-49"
C000762,38,Male,Coimbra,user762@example.com,"30-39"
C000763,42,Male,Faro,Not Provided,"40-49"
C000764,47,Other,Braga,user764@example.com,"40-49"
C000765,46,Female,Porto,user765@example.com,"40-49"
C000766,46,Other,Lisbon,user766@example.com,"40-49"
C000767,41,Male,Lisbon,user767@example.com,"40-49"
C000768,54,Other,Porto,user768@example.com,"50-59"
C000769,21,Female,Porto,user769@example.com,"20-29"
C000770,53,Female,Coimbra,user770@example.com,"50-59"
C000771,57,Female,Faro,user771@example.com,"50-59"
C000772,40,Female,Braga,user772@example.com,"40-49"
C000773,68,Female,Braga,user773@example.com,"60+"
C000774,25,Other,Faro,user774@example.com,"20-29"
C000775,29,Male,Faro,user775@example.com,"20-29"
C000776,49,Other,Porto,user776@example.com,"40-49"
C000777,62,Other,Braga,user777@example.com,"60+"
C000778,54,Male,Coimbra,user778@example.com,"50-59"
C000779,25,Male,Coimbra,user779@example.com,"20-29"
C000780,16,Female,Braga,user780@example.com,Under 20
C000781,38,Female,Braga,user781@example.com,"30-39"
C000782,19,Male,Lisbon,user782@example.com,Under 20
C000783,39,Female,Lisbon,user783@example.com,"30-39"
C000784,22,Male,Coimbra,user784@example.com,"20-29"
C000785,53,Male,Braga,user785@example.com,"50-59"
C000786,43,Female,Faro,user786@example.com,"40-49"
C000787,68,Female,Faro,user787@example.com,"60+"
C000788,56,Other,Braga,user788@example.com,"50-59"
C000789,44,Other,Porto,user789@example.com,"40-49"
C000790,35,Female,Faro,Not Provided,"30-39"
C000791,68,Other,Braga,user791@example.com,"60+"
C000792,42,Female,Faro,Not Provided,"40-49"
C000793,22,Female,Lisbon,user793@example.com,"20-29"
C000794,32,Other,Lisbon,user794@example.com,"30-39"
C000795,24,Other,Braga,user795@example.com,"20-29"
C000796,58,Female,Coimbra,user796@example.com,"50-59"
C000797,30,Male,Braga,user797@example.com,"30-39"
C000798,66,Male,Faro,user798@example.com,"60+"
C000799,60,Other,Braga,user799@example.com,"60+"
C000800,38,Other,Coimbra,user800@example.com,"30-39"
C000801,61,Female,Faro,user801@example.com,"60+"
C000802,60,Other,Faro,user802@example.com,"60+"
C000803,21,Female,Porto,user803@example.com,"20-29"
C000804,29,Male,Porto,user804@example.com,"20-29"
C000805,29,Female,Porto,user805@example.com,"20-29"
C000806,67,Female,Faro,user806@example.com,"60+"
C000807,35,Female,Faro,user807@example.com,"30-39"
C000808,55,Other,Porto,user808@example.com,"50-59"
C000809,41,Female,Faro,user809@example.com,"40-49"
C000810,47,Male,Braga,user810@example.com,"40-49"
C000811,50,Male,Lisbon,user811@example.com,"50-59"
C000812,63,Male,Braga,user812@example.com,"60+"
C000813,30,Other,Faro,user813@example.com,"30-39"
C000814,49,Male,Porto,user814@example.com,"40-49"
C000815,18,Male,Coimbra,user815@example.com,Under 20
C000816,59,Female,Braga,user816@example.com,"50-59"
C000817,16,Female,Braga,user817@example.com,Under 20
C000818,16,Male,Braga,user818@example.com,Under 20
C000819,42,Female,Coimbra,user819@example.com,"40-49"
C000820,60,Other,Braga,user820@example.com,"60+"
C000821,46,Male,Lisbon,user821@example.com,"40-49"
C000822,52,Other,Porto,user822@example.com,"50-59"
C000823,50,Male,Lisbon,user823@example.com,"50-59"
C000824,17,Male,Faro,user824@example.com,Under 20
C000825,46,Female,Lisbon,user825@example.com,"40-49"
C000826,22,Female,Faro,user826@example.com,"20-29"
C000827,16,Male,Braga,user827@example.com,Under 20
C000828,38,Other,Lisbon,user828@example.com,"30-39"
C000829,48,Other,Coimbra,user829@example.com,"40-49"
C000830,60,Other,Braga,user830@example.com,"60+"
C000831,62,Other,Faro,user831@example.com,"60+"
C000832,19,Female,Coimbra,user832@example.com,Under 20
C000833,18,Other,Braga,user833@example.com,Under 20
C000834,42,Other,Coimbra,user834@example.com,"40-49"
C000835,28,Female,Faro,user835@example.com,"20-29"
C000836,33,Other,Lisbon,user836@example.com,"30-39"
C000837,40,Male,Faro,user837@example.com,"40-49"
C000838,25,Female,Coimbra,user838@example.com,"20-29"
C000839,65,Female,Lisbon,Not Provided,"60+"
C000840,28,Female,Lisbon,Not Provided,"20-29"
C000841,20,Female,Coimbra,user841@example.com,"20-29"
C000842,33,Other,Coimbra,user842@example.com,"30-39"
C000843,16,Male,Porto,user843@example.com,Under 20
C000844,36,Other,Faro,user844@example.com,"30-39"
C000845,25,Other,Porto,user845@example.com,"20-29"
C000846,25,Female,Braga,user846@example.com,"20-29"
C000847,23,Female,Porto,user847@example.com,"20-29"
C000848,49,Male,Braga,user848@example.com,"40-49"
C000849,67,Female,Lisbon,user849@example.com,"60+"
C000850,31,Male,Coimbra,user850@example.com,"30-39"
C000851,17,Male,Porto,user851@example.com,Under 20
C000852,19,Male,Porto,user852@example.com,Under 20
C000853,37,Male,Faro,user853@example.com,"30-39"
C000854,50,Male,Coimbra,user854@example.com,"50-59"
C000855,69,Male,Braga,user855@example.com,"60+"
C000856,57,Male,Porto,user856@example.com,"50-59"
C000857,62,Female,Faro,user857@example.com,"60+"
C000858,63,Male,Lisbon,user858@example.com,"60+"
C000859,69,Male,Lisbon,user859@example.com,"60+"
C000860,23,Male,Lisbon,user860@example.com,"20-29"
C000861,31,Male,Lisbon,user861@example.com,"30-39"
C000862,38,Other,Coimbra,user862@example.com,"30-39"
C000863,43,Other,Braga,user863@example.com,"40-49"
C000864,29,Other,Braga,user864@example.com,"20-29"
C000865,50,Other,Lisbon,user865@example.com,"50-59"
C000866,58,Other,Porto,user866@example.com,"50-59"
C000867,45,Male,Lisbon,user867@example.com,"40-49"
C000868,59,Other,Porto,user868@example.com,"50-59"
C000869,28,Other,Braga,user869@example.com,"20-29"
C000870,25,Other,Lisbon,user870@example.com,"20-29"
C000871,58,Female,Coimbra,user871@example.com,"50-59"
C000872,53,Female,Porto,user872@example.com,"50-59"
C000873,37,Other,Braga,user873@example.com,"30-39"
C000874,28,Male,Coimbra,user874@example.com,"20-29"
C000875,44,Female,Braga,user875@example.com,"40-49"
C000876,47,Female,Porto,user876@example.com,"40-49"
C000877,61,Unknown,Lisbon,user877@example.com,"60+"
C000878,42,Other,Coimbra,user878@example.com,"40-49"
C000879,60,Female,Porto,user879@example.com,"60+"
C000880,50,Female,Porto,user880@example.com,"50-59"
C000881,34,Male,Lisbon,user881@example.com,"30-39"
C000882,45,Other,Faro,user882@example.com,"40-49"
C000883,47,Female,Porto,user883@example.com,"40-49"
C000884,17,Female,Lisbon,user884@example.com,Under 20
